concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
4294899	4106344	Interpretation of	20110731	20991231	
4184817	4318988	Finding site of	20110731	20991231	
40480911	4194534	Pathology of	20110731	20991231	
4305589	435205	Asso morph of	20110731	20991231	
4118108	4138431	Part of	20110731	20991231	
4112546	4134491	Part of	20110731	20991231	
4165732	4071795	Indir proc site of	20110731	20991231	
4163407	4143244	Asso morph of	20110731	20991231	
4221985	4030274	Causative agent of	20110731	20991231	
4137992	4061947	Part of	20110731	20991231	
4172469	4070156	Causative agent of	20110731	20991231	
4239411	4152189	Interprets of	20110731	20991231	
4038824	40485058	Property of	20110731	20991231	
4093906	4341238	Asso morph of	20110731	20991231	
4207319	4204623	Method of	20110731	20991231	
4300167	4108636	Finding site of	20110731	20991231	
4145317	4060197	Asso finding of	20110731	20991231	
4044177	4293728	Method of	20110731	20991231	
4134420	4147990	Part of	20110731	20991231	
4116830	4187796	Occurrence of	20110731	20991231	
4046592	40482923	Finding site of	20110731	20991231	
4279699	40487523	Dir morph of	20110731	20991231	
4294756	4291762	Dose form of	20110731	20991231	
40480911	141777	Pathology of	20110731	20991231	
4045054	4226290	Method of	20110731	20991231	
4352137	4073949	Part of	20110731	20991231	
4232923	4067527	Finding site of	20110731	20991231	
4237077	4032851	Finding site of	20110731	20991231	
4116830	4121797	Occurrence of	20110731	20991231	
4044525	4298492	Method of	20110731	20991231	
4269928	72817	Asso morph of	20110731	20991231	
4348589	4177636	Finding site of	20110731	20991231	
4298444	40480966	Dir proc site of	20110731	20991231	
4037128	4328564	Interprets of	20110731	20991231	
4116830	4035278	Occurrence of	20110731	20991231	
4238088	4306077	Dir proc site of	20110731	20991231	
4219601	4065016	Finding site of	20110731	20991231	
4044517	4260260	Method of	20110731	20991231	
4093068	4048043	Finding site of	20110731	20991231	
4289297	4166058	Asso morph of	20110731	20991231	
4063669	4087720	Finding site of	20110731	20991231	
4197653	4198578	Component of	20110731	20991231	
4197653	4201167	Component of	20110731	20991231	
40480911	4299783	Pathology of	20110731	20991231	
4195765	4014487	Component of	20110731	20991231	
4133034	4200516	Finding site of	20110731	20991231	
4053015	376395	Asso morph of	20110731	20991231	
4117491	4230247	Method of	20110731	20991231	
4281107	4098417	Finding site of	20110731	20991231	
40484098	4294713	Pathology of	20110731	20991231	
4246504	4027055	Is a	20110731	20991231	
4061782	4206272	Is a	20110731	20991231	
4305980	4189847	Is a	20110731	20991231	
4129097	4030487	Is a	20110731	20991231	
4298168	4081912	Is a	20110731	20991231	
4078270	4107091	Is a	20110731	20991231	
4214894	4239516	Is a	20110731	20991231	
4115416	4115409	Is a	20110731	20991231	
4092992	440953	Is a	20110731	20991231	
4165570	4027382	Is a	20110731	20991231	
4070140	4139390	Is a	20110731	20991231	
4093361	4270286	Is a	20110731	20991231	
4122363	4142191	Is a	20110731	20991231	
4186135	4127434	Is a	20110731	20991231	
4269739	4212935	Is a	20110731	20991231	
4050599	4050014	Is a	20110731	20991231	
4056587	4176944	Is a	20110731	20991231	
4122751	4122760	Is a	20110731	20991231	
4307840	4032386	Is a	20110731	20991231	
4301183	4159499	Is a	20110731	20991231	
4195515	4064933	Is a	20110731	20991231	
76493	4244370	Is a	20110731	20991231	
4183458	4002699	Is a	20110731	20991231	
4242420	253321	Is a	20110731	20991231	
4071526	4040924	Is a	20110731	20991231	
4023918	4088217	Is a	20110731	20991231	
40487394	138667	Is a	20110731	20991231	
4040635	4203889	Is a	20110731	20991231	
4143066	4093206	Is a	20110731	20991231	
4137171	4123200	Is a	20110731	20991231	
4147927	4065313	Is a	20110731	20991231	
40481860	4044177	Has method	20110731	20991231	
4248251	4033554	Has finding site	20110731	20991231	
4179888	4299032	Has causative agent	20110731	20991231	
4202497	4219710	Has causative agent	20110731	20991231	
4190822	4301433	Has proc context	20110731	20991231	
4173231	4298907	Has causative agent	20110731	20991231	
40481772	4044177	Has method	20110731	20991231	
4140883	4065077	Has dir proc site	20110731	20991231	
4218137	4117981	Has method	20110731	20991231	
4290178	40480911	Has pathology	20110731	20991231	
4083034	4044726	Has focus	20110731	20991231	
4228430	4186842	Has active ing	20110731	20991231	
4097504	4158259	Has causative agent	20110731	20991231	
4308198	4116830	Has occurrence	20110731	20991231	
4305585	4043866	Has method	20110731	20991231	
4175622	4133895	Has intent	20110731	20991231	
4000751	4220073	Has dir proc site	20110731	20991231	
4089446	4110208	Has part of	20110731	20991231	
4115653	4111817	Has interprets	20110731	20991231	
4189191	4011851	Has finding site	20110731	20991231	
4049682	4106470	Has method	20110731	20991231	
4084655	4112563	Has laterality	20110731	20991231	
4309539	4270342	Has finding site	20110731	20991231	
4215978	40480911	Has pathology	20110731	20991231	
4081043	4140098	Has finding site	20110731	20991231	
4072840	4034043	Has dir proc site	20110731	20991231	
4242389	4233095	Has dir proc site	20110731	20991231	
4238442	4238151	Has part of	20110731	20991231	
378433	4177661	Has finding site	20110731	20991231	
432916	438112	Has due to	20110731	20991231	
4012523	4129646	Has intent	20110731	20991231	
4016080	4152027	Has interprets	20110731	20991231	
4042836	4287390	Has finding site	20110731	20991231	
4101775	4044176	Has method	20110731	20991231	
4121074	4121072	Has interprets	20110731	20991231	
4245271	4184624	Has asso morph	20110731	20991231	
4050569	4196209	Has dir proc site	20110731	20991231	
4009935	4305336	Is a	20110731	20991231	
4010927	4180323	Has part of	20110731	20991231	
4310383	4257978	Has method	20110731	20991231	
4176904	4042999	Has property	20110731	20991231	
4218145	4133963	Has finding site	20110731	20991231	
4105121	4237701	Has part of	20110731	20991231	
4252755	40480911	Has pathology	20110731	20991231	
4194651	4064671	Has asso morph	20110731	20991231	
4216850	4303072	Has dir proc site	20110731	20991231	
4179688	4178345	Has part of	20110731	20991231	
4201068	4207313	Has method	20110731	20991231	
4151773	321318	Has asso finding	20110731	20991231	
40488011	4044525	Has method	20110731	20991231	
4292041	4305895	Has active ing	20110731	20991231	
4325871	432868	Has focus	20110731	20991231	
4211866	4294758	Has dose form	20110731	20991231	
4170923	4150246	Using device	20110731	20991231	
438342	4099777	Has causative agent	20110731	20991231	
4126318	4144223	Has causative agent	20110731	20991231	
4166901	4104251	Has finding site	20110731	20991231	
440260	4092908	Has finding site	20110731	20991231	
4323142	4116830	Has occurrence	20110731	20991231	
4218383	4177719	Has part of	20110731	20991231	
4222487	4063669	Has finding site	20110731	20991231	
4225085	4008953	Has dir device	20110731	20991231	
4185607	4242893	Has finding site	20110731	20991231	
4213373	4310972	Has finding site	20110731	20991231	
4132878	4239280	Has part of	20110731	20991231	
4010113	4149433	Has proc device	20110731	20991231	
4300220	40480911	Has pathology	20110731	20991231	
4225954	4294756	Has dose form	20110731	20991231	
4314782	4202346	Has finding site	20110731	20991231	
4130692	4297305	Has finding site	20110731	20991231	
23304	4295289	Has asso morph	20110731	20991231	
4279713	4159449	Has part of	20110731	20991231	
4253017	40480911	Has pathology	20110731	20991231	
4066373	4208947	Has finding site	20110731	20991231	
4164257	4183897	Has causative agent	20110731	20991231	
4084747	4105577	Has interprets	20110731	20991231	
4165864	4044524	Has method	20110731	20991231	
4245985	4132778	Has interprets	20110731	20991231	
444201	432250	Occurs after	20110731	20991231	
4111042	4111041	Has interprets	20110731	20991231	
4284467	4120124	Has part of	20110731	20991231	
4113871	4043369	Has interprets	20110731	20991231	
4164429	4240360	Has part of	20110731	20991231	
4242746	4296022	Has dir proc site	20110731	20991231	
139200	4032953	Has finding site	20110731	20991231	
4309151	4327048	Finding asso with	20110731	20991231	
4145330	132408	Has focus	20110731	20991231	
4179730	4249611	Has causative agent	20110731	20991231	
4317526	4133895	Has intent	20110731	20991231	
4270640	4230986	Has method	20110731	20991231	
4075094	4080761	Has laterality	20110731	20991231	
4147530	4144541	Has finding site	20110731	20991231	
40484947	4149345	Has interprets	20110731	20991231	
4086258	4193195	Has method	20110731	20991231	
4261027	4214466	Has finding site	20110731	20991231	
4029366	4014241	Has proc site	20110731	20991231	
4146820	4120138	Has part of	20110731	20991231	
4061684	4151444	Has dir proc site	20110731	20991231	
4193850	4046280	Has specimen	20110731	20991231	
4082726	4223887	Has dir device	20110731	20991231	
4106837	4228886	Has asso morph	20110731	20991231	
4186608	4296995	Has part of	20110731	20991231	
4237430	4044190	Has method	20110731	20991231	
4153788	4120135	Has part of	20110731	20991231	
4155956	4224241	Has dose form	20110731	20991231	
4173313	4093856	Has interprets	20110731	20991231	
4006511	4259262	Has component	20110731	20991231	
4192448	4224880	Has dose form	20110731	20991231	
4111349	4204672	Has asso morph	20110731	20991231	
4116001	4208057	Has finding site	20110731	20991231	
4080886	4116830	Has occurrence	20110731	20991231	
4123761	4117584	Has interprets	20110731	20991231	
4310298	4147001	Has asso morph	20110731	20991231	
4220924	4053015	Has asso morph	20110731	20991231	
4090463	4056490	Has part of	20110731	20991231	
72748	4204672	Has asso morph	20110731	20991231	
4072488	4074756	Has interprets	20110731	20991231	
4226370	4304154	Has active ing	20110731	20991231	
4169519	4041832	Has part of	20110731	20991231	
4245223	4184926	Has asso morph	20110731	20991231	
4052213	4078068	Has asso morph	20110731	20991231	
4072523	4065366	Has proc site	20110731	20991231	
4185552	4121143	Has part of	20110731	20991231	
4087479	4234875	Has interprets	20110731	20991231	
4040802	4036124	Has dir proc site	20110731	20991231	
4061242	4240345	Using finding method	20110731	20991231	
4282313	40484098	Has pathology	20110731	20991231	
4244399	4232923	Has dir proc site	20110731	20991231	
40488298	4081836	Has method	20110731	20991231	
4027228	4218144	Has asso morph	20110731	20991231	
4231679	4184947	Has dir proc site	20110731	20991231	
4326102	4044177	Has method	20110731	20991231	
4311683	4236533	Has part of	20110731	20991231	
4044401	4077902	Has causative agent	20110731	20991231	
4108340	4108339	Has interprets	20110731	20991231	
4062048	4185891	Has part of	20110731	20991231	
4010010	4133963	Has finding site	20110731	20991231	
4213873	4209734	Has dir proc site	20110731	20991231	
4114442	4022673	Has finding site	20110731	20991231	
4177206	4241597	Has finding site	20110731	20991231	
4205782	4179706	Has dir proc site	20110731	20991231	
4069188	4116830	Has occurrence	20110731	20991231	
4092825	40480911	Has pathology	20110731	20991231	
4197940	4044177	Has method	20110731	20991231	
441754	4220068	Has finding site	20110731	20991231	
4081805	4239280	Has part of	20110731	20991231	
4232877	4199473	Has indir proc site	20110731	20991231	
4169272	4201409	Has method	20110731	20991231	
4032621	4179487	Has indir proc site	20110731	20991231	
4183949	4179706	Has finding site	20110731	20991231	
4236661	4305243	Clinical course of	20110731	20991231	
4045049	4120792	Method of	20110731	20991231	
4273629	4030338	Occurs before	20110731	20991231	
4174445	4260764	Specimen of	20110731	20991231	
4164958	4299992	Asso morph of	20110731	20991231	
4237831	4174703	Indir proc site of	20110731	20991231	
4264843	4087313	Interprets of	20110731	20991231	
4147465	4212399	Active ing of	20110731	20991231	
4022675	4121755	Dir subst of	20110731	20991231	
4103505	4273605	Interprets of	20110731	20991231	
4140159	4077615	Method of	20110731	20991231	
4198544	4081493	Finding site of	20110731	20991231	
40480911	4154467	Pathology of	20110731	20991231	
4244588	4125178	Dir proc site of	20110731	20991231	
4242893	4010251	Dir proc site of	20110731	20991231	
4315400	4215398	Specimen proc of	20110731	20991231	
4087625	4086666	Interprets of	20110731	20991231	
4128275	4233817	Device used by	20110731	20991231	
4045088	4207655	Method of	20110731	20991231	
4283974	40491944	Dir proc site of	20110731	20991231	
4294039	4227360	Dose form of	20110731	20991231	
4227147	4228765	Asso morph of	20110731	20991231	
24609	4227824	Due to of	20110731	20991231	
4213162	4339616	Dir proc site of	20110731	20991231	
4116119	4057102	Method of	20110731	20991231	
4105113	4058311	Dir proc site of	20110731	20991231	
4338039	4210293	Focus of	20110731	20991231	
4117981	4084298	Method of	20110731	20991231	
4140098	26141	Finding site of	20110731	20991231	
4117495	4162775	Method of	20110731	20991231	
4282379	40492985	Asso morph of	20110731	20991231	
4022675	4069465	Dir subst of	20110731	20991231	
4140159	4077793	Method of	20110731	20991231	
40480911	4193988	Pathology of	20110731	20991231	
4040739	4258007	Focus of	20110731	20991231	
4117495	4204598	Method of	20110731	20991231	
4337115	4328016	Indir proc site of	20110731	20991231	
4149519	438557	Interprets of	20110731	20991231	
40480911	4247430	Pathology of	20110731	20991231	
4064704	4051338	Causative agent of	20110731	20991231	
4022288	4305116	Component of	20110731	20991231	
4259510	201892	Temporal context of	20110731	20991231	
4148588	4190893	Interprets of	20110731	20991231	
4312272	4205526	Method of	20110731	20991231	
4294756	4292848	Dose form of	20110731	20991231	
4159575	4286263	Part of	20110731	20991231	
441589	4327392	Asso finding of	20110731	20991231	
4189433	4333407	Dir subst of	20110731	20991231	
4055929	4077400	Part of	20110731	20991231	
4352780	4076412	Part of	20110731	20991231	
4128429	4015339	Finding site of	20110731	20991231	
4181602	200667	Finding site of	20110731	20991231	
4294756	4211335	Dose form of	20110731	20991231	
4294756	4230688	Dose form of	20110731	20991231	
40480911	4329092	Pathology of	20110731	20991231	
4304877	4176090	Causative agent of	20110731	20991231	
432250	4249549	Focus of	20110731	20991231	
4224793	4070769	Causative agent of	20110731	20991231	
4000626	4233061	Specimen of	20110731	20991231	
4236786	4319295	Part of	20110731	20991231	
4244567	4247474	Asso morph of	20110731	20991231	
4044177	4261340	Method of	20110731	20991231	
4002223	4043933	Specimen of	20110731	20991231	
4353510	4051216	Interprets of	20110731	20991231	
4044177	4045156	Method of	20110731	20991231	
4135493	4081630	Interpretation of	20110731	20991231	
4224705	4320481	Dir morph of	20110731	20991231	
4156854	4158462	Causative agent of	20110731	20991231	
4024402	4304826	Component of	20110731	20991231	
4298803	4039554	Dir proc site of	20110731	20991231	
4190213	4295456	Causative agent of	20110731	20991231	
40481829	40489449	Asso morph of	20110731	20991231	
4236951	4089423	Part of	20110731	20991231	
4044695	4136829	Method of	20110731	20991231	
4245748	4150334	Component of	20110731	20991231	
4028010	4228123	Active ing of	20110731	20991231	
4194636	4299810	Finding site of	20110731	20991231	
4147841	4161817	Finding site of	20110731	20991231	
4240345	4039793	Finding method of	20110731	20991231	
4264843	4305327	Interprets of	20110731	20991231	
4219505	4083911	Finding site of	20110731	20991231	
4301186	4176970	Causative agent of	20110731	20991231	
4029306	4109628	Finding site of	20110731	20991231	
4118298	4236733	Acc device used by	20110731	20991231	
4112563	4237573	Laterality of	20110731	20991231	
4166413	4112294	Asso morph of	20110731	20991231	
4044179	4071828	Method of	20110731	20991231	
4152180	4154207	Interprets of	20110731	20991231	
4116830	4035980	Occurrence of	20110731	20991231	
4043859	4118727	Method of	20110731	20991231	
4083508	4173607	Method of	20110731	20991231	
4112897	4075834	Interprets of	20110731	20991231	
4282843	4352911	Part of	20110731	20991231	
4185891	4201173	Part of	20110731	20991231	
4188661	4244280	Dir subst of	20110731	20991231	
4159575	4349400	Part of	20110731	20991231	
4147619	4094995	Finding site of	20110731	20991231	
4045073	4069381	Method of	20110731	20991231	
4148296	4260952	Proc site of	20110731	20991231	
4289941	4267646	Asso morph of	20110731	20991231	
4243768	4103044	Finding method of	20110731	20991231	
4306879	4160250	Causative agent of	20110731	20991231	
4177571	4111292	Part of	20110731	20991231	
4159758	4085687	Interpretation of	20110731	20991231	
4266173	4243740	Asso morph of	20110731	20991231	
4098064	4094309	Interprets of	20110731	20991231	
4298770	4296545	Dose form of	20110731	20991231	
4146765	4009392	Finding site of	20110731	20991231	
4264831	4077919	Interprets of	20110731	20991231	
4077311	4138540	Dir proc site of	20110731	20991231	
4012341	4189457	Is a	20110731	20991231	
196068	433435	Is a	20110731	20991231	
4232043	4221534	Is a	20110731	20991231	
4199823	4303396	Is a	20110731	20991231	
4121079	4269566	Is a	20110731	20991231	
4290928	4218244	Is a	20110731	20991231	
4166458	4169959	Is a	20110731	20991231	
4224939	4030786	Is a	20110731	20991231	
4264422	4265556	Is a	20110731	20991231	
4030032	4331725	Is a	20110731	20991231	
4013684	4061974	Is a	20110731	20991231	
4232650	4234122	Method of	20110731	20991231	
4198252	4073980	Dir proc site of	20110731	20991231	
4118105	4351731	Part of	20110731	20991231	
4159296	4092562	Finding site of	20110731	20991231	
4044176	4161832	Method of	20110731	20991231	
4132778	4071605	Interprets of	20110731	20991231	
4083613	4271393	Interprets of	20110731	20991231	
4252576	4108654	Finding site of	20110731	20991231	
4044176	4306423	Method of	20110731	20991231	
4177745	4177752	Part of	20110731	20991231	
4176499	4179571	Part of	20110731	20991231	
4195308	4324698	Causative agent of	20110731	20991231	
4311928	4018214	Finding site of	20110731	20991231	
4120130	4279707	Part of	20110731	20991231	
4236325	4152089	Part of	20110731	20991231	
4287390	4194596	Finding site of	20110731	20991231	
4199457	4049669	Indir proc site of	20110731	20991231	
4236533	4027262	Part of	20110731	20991231	
4235170	4150924	Part of	20110731	20991231	
4129768	4107089	Revision status of	20110731	20991231	
4010488	4017647	Component of	20110731	20991231	
4083508	4091602	Method of	20110731	20991231	
4075492	4273151	Interprets of	20110731	20991231	
4049448	4037500	Finding site of	20110731	20991231	
4159757	4125136	Interpretation of	20110731	20991231	
4207963	4244226	Finding site of	20110731	20991231	
4174373	4178886	Causative agent of	20110731	20991231	
4009105	4113553	Finding site of	20110731	20991231	
4056614	4113703	Finding site of	20110731	20991231	
4160577	4019823	Is a	20110731	20991231	
4308504	4278393	Is a	20110731	20991231	
4103344	4269134	Is a	20110731	20991231	
4213395	4009137	Is a	20110731	20991231	
4276114	4216381	Is a	20110731	20991231	
4189146	4189338	Is a	20110731	20991231	
4166919	4163873	Is a	20110731	20991231	
4020873	440921	Is a	20110731	20991231	
4174440	139750	Is a	20110731	20991231	
4144221	4311629	Is a	20110731	20991231	
4042823	4043021	Is a	20110731	20991231	
4238441	4143301	Is a	20110731	20991231	
4153088	4100189	Is a	20110731	20991231	
4017394	74635	Is a	20110731	20991231	
4052128	4026977	Is a	20110731	20991231	
4115577	4047932	Is a	20110731	20991231	
4237680	4217514	Is a	20110731	20991231	
197148	4113927	Is a	20110731	20991231	
4024158	4009079	Is a	20110731	20991231	
4100864	4176794	Is a	20110731	20991231	
4265021	4246389	Is a	20110731	20991231	
4147787	4108742	Is a	20110731	20991231	
4326909	4237403	Is a	20110731	20991231	
4116575	72266	Is a	20110731	20991231	
4302694	4046267	Is a	20110731	20991231	
4067299	4035610	Is a	20110731	20991231	
4029144	4116997	Is a	20110731	20991231	
4170772	4212312	Is a	20110731	20991231	
4167373	4224007	Is a	20110731	20991231	
4248862	4055807	Is a	20110731	20991231	
4143654	4000910	Is a	20110731	20991231	
4152737	4266361	Is a	20110731	20991231	
438561	4111476	Is a	20110731	20991231	
4067325	4158702	Is a	20110731	20991231	
4285048	4009510	Is a	20110731	20991231	
4205926	4186446	Is a	20110731	20991231	
439171	440244	Is a	20110731	20991231	
4142551	4270919	Is a	20110731	20991231	
4308593	4248408	Is a	20110731	20991231	
4248374	4234367	Is a	20110731	20991231	
4060245	4059748	Is a	20110731	20991231	
4260887	4234278	Is a	20110731	20991231	
4023976	377091	Is a	20110731	20991231	
4084146	4207177	Is a	20110731	20991231	
4330084	4049125	Is a	20110731	20991231	
439331	435868	Is a	20110731	20991231	
4244370	76191	Is a	20110731	20991231	
4006165	4227150	Is a	20110731	20991231	
4069199	4149056	Is a	20110731	20991231	
4102272	4102271	Is a	20110731	20991231	
4156973	4196962	Is a	20110731	20991231	
4212262	4078369	Is a	20110731	20991231	
4224738	4223899	Is a	20110731	20991231	
4195437	4283664	Is a	20110731	20991231	
4241106	40481439	Is a	20110731	20991231	
4312985	4314870	Is a	20110731	20991231	
4116007	4181064	Is a	20110731	20991231	
4352354	4110076	Part of	20110731	20991231	
4238316	4233258	Part of	20110731	20991231	
4088375	4324540	Asso morph of	20110731	20991231	
4129646	4099515	Intent of	20110731	20991231	
4159757	4114558	Interpretation of	20110731	20991231	
4043006	4332008	Dir morph of	20110731	20991231	
4057880	4182706	Part of	20110731	20991231	
4044912	4219574	Method of	20110731	20991231	
4301775	4045454	Indir proc site of	20110731	20991231	
4045069	4040809	Method of	20110731	20991231	
4159758	4084615	Interpretation of	20110731	20991231	
4111603	4123619	Part of	20110731	20991231	
4159575	4240608	Part of	20110731	20991231	
4057292	4232631	Interprets of	20110731	20991231	
4176185	4230042	Part of	20110731	20991231	
4236847	4319326	Finding site of	20110731	20991231	
4224329	4069663	Finding site of	20110731	20991231	
4084804	4004804	Asso morph of	20110731	20991231	
4240345	4077065	Finding method of	20110731	20991231	
4263673	4141481	Finding site of	20110731	20991231	
4043006	4104989	Dir morph of	20110731	20991231	
4300255	4223968	Active ing of	20110731	20991231	
4143030	4336898	Dir proc site of	20110731	20991231	
4043842	4082629	Method of	20110731	20991231	
4286359	4119617	Finding site of	20110731	20991231	
4238316	4286785	Part of	20110731	20991231	
4129646	4093116	Intent of	20110731	20991231	
4134420	4208059	Part of	20110731	20991231	
4232923	4068379	Finding site of	20110731	20991231	
4042226	4088670	Is a	20110731	20991231	
4263682	4218412	Is a	20110731	20991231	
4075116	4081984	Is a	20110731	20991231	
4171142	4159874	Is a	20110731	20991231	
4292838	4031911	Is a	20110731	20991231	
443548	40490404	Is a	20110731	20991231	
4142949	4011473	Is a	20110731	20991231	
4145026	378523	Is a	20110731	20991231	
4146138	4336764	Is a	20110731	20991231	
4303235	4139205	Is a	20110731	20991231	
4336453	4336452	Is a	20110731	20991231	
4019988	4312592	Is a	20110731	20991231	
4253739	4041283	Is a	20110731	20991231	
4132601	4265407	Is a	20110731	20991231	
4133866	441054	Is a	20110731	20991231	
4054817	4129737	Is a	20110731	20991231	
4122023	4126167	Is a	20110731	20991231	
4156149	4196024	Is a	20110731	20991231	
4233820	4283169	Is a	20110731	20991231	
4341533	4323042	Is a	20110731	20991231	
4019113	4324558	Is a	20110731	20991231	
4039612	4152356	Is a	20110731	20991231	
4039064	4027994	Is a	20110731	20991231	
4029069	434854	Is a	20110731	20991231	
434508	439950	Is a	20110731	20991231	
4334421	4304102	Is a	20110731	20991231	
4176997	4178411	Is a	20110731	20991231	
4029264	4027175	Is a	20110731	20991231	
4216759	434575	Is a	20110731	20991231	
4088940	4093722	Is a	20110731	20991231	
373056	4234112	Is a	20110731	20991231	
4009701	4289305	Is a	20110731	20991231	
4121081	4271913	Is a	20110731	20991231	
4246564	4245335	Is a	20110731	20991231	
4286323	4064844	Is a	20110731	20991231	
4276168	4310519	Is a	20110731	20991231	
4078066	4196138	Is a	20110731	20991231	
4155203	4151689	Is a	20110731	20991231	
4212709	4118791	Is a	20110731	20991231	
4094356	200528	Is a	20110731	20991231	
4148598	4146214	Is a	20110731	20991231	
4164082	4163356	Is a	20110731	20991231	
4218001	4148937	Is a	20110731	20991231	
4299883	4188668	Is a	20110731	20991231	
4007348	4326835	Is a	20110731	20991231	
4249849	4305887	Is a	20110731	20991231	
4029222	4047358	Is a	20110731	20991231	
4188980	4260432	Is a	20110731	20991231	
4120901	4123234	Is a	20110731	20991231	
4174581	4174895	Is a	20110731	20991231	
4168467	4102320	Is a	20110731	20991231	
4130047	4130046	Is a	20110731	20991231	
4146386	4043351	Is a	20110731	20991231	
4059947	4147183	Is a	20110731	20991231	
4298015	435459	Is a	20110731	20991231	
4176476	4148358	Is a	20110731	20991231	
4128273	4130234	Is a	20110731	20991231	
4208319	4254480	Is a	20110731	20991231	
4133114	4134977	Is a	20110731	20991231	
4044288	4025293	Is a	20110731	20991231	
4170406	4305860	Is a	20110731	20991231	
4186610	4058735	Is a	20110731	20991231	
4121548	4125342	Is a	20110731	20991231	
4107921	4279365	Is a	20110731	20991231	
4159792	4055774	Is a	20110731	20991231	
4057254	4181192	Is a	20110731	20991231	
40490373	4206886	Is a	20110731	20991231	
4078316	377001	Is a	20110731	20991231	
4313360	4131003	Is a	20110731	20991231	
4302041	4120834	Is a	20110731	20991231	
4153053	4237321	Is a	20110731	20991231	
4143494	4181064	Is a	20110731	20991231	
376272	378014	Is a	20110731	20991231	
4248183	4314190	Is a	20110731	20991231	
4051371	434899	Is a	20110731	20991231	
4337589	40489954	Is a	20110731	20991231	
4022705	4022704	Is a	20110731	20991231	
4239656	440985	Is a	20110731	20991231	
4159575	4180495	Part of	20110731	20991231	
4044539	4105579	Method of	20110731	20991231	
4133034	4112780	Finding site of	20110731	20991231	
4044524	4243758	Method of	20110731	20991231	
4071678	4002666	Finding site of	20110731	20991231	
4294756	4235721	Dose form of	20110731	20991231	
4222551	4156885	Dose form of	20110731	20991231	
4119386	4208334	Specimen of	20110731	20991231	
4021240	4122333	Finding site of	20110731	20991231	
4012624	434501	Finding site of	20110731	20991231	
4135493	4064899	Interpretation of	20110731	20991231	
4111456	4159609	Part of	20110731	20991231	
4227148	75310	Finding site of	20110731	20991231	
4055599	4052213	Is a	20110731	20991231	
4246617	4159296	Has finding site	20110731	20991231	
40481404	4005547	Has causative agent	20110731	20991231	
4090323	4080761	Has laterality	20110731	20991231	
4031622	4219601	Has finding site	20110731	20991231	
4056646	4121152	Has part of	20110731	20991231	
4025219	4100485	Has finding site	20110731	20991231	
4297643	4269928	Has asso morph	20110731	20991231	
4004703	4044176	Has method	20110731	20991231	
4094888	4044176	Has method	20110731	20991231	
4260107	4024282	Has dir device	20110731	20991231	
4144063	4126957	Has dir proc site	20110731	20991231	
4100663	4022675	Has component	20110731	20991231	
4227520	4299163	Has active ing	20110731	20991231	
4171624	4221994	Using finding method	20110731	20991231	
378264	4148390	Has asso morph	20110731	20991231	
4059809	312349	Has asso finding	20110731	20991231	
4142395	4045049	Has method	20110731	20991231	
4094379	4326741	Has causative agent	20110731	20991231	
4013226	4044176	Has method	20110731	20991231	
40487401	4137204	Has dir proc site	20110731	20991231	
4159433	4084426	Has part of	20110731	20991231	
4053015	439524	Asso morph of	20110731	20991231	
4220901	4240393	Has indir proc site	20110731	20991231	
4040479	4240345	Using finding method	20110731	20991231	
4336465	4219982	Has dir proc site	20110731	20991231	
4265391	4014241	Has proc site	20110731	20991231	
4324536	4133963	Has dir proc site	20110731	20991231	
4102706	4116830	Has occurrence	20110731	20991231	
4130687	4112563	Has laterality	20110731	20991231	
4316884	4320046	Has finding site	20110731	20991231	
4020898	4044532	Has method	20110731	20991231	
40487006	4148390	Has dir morph	20110731	20991231	
4004858	4044177	Has method	20110731	20991231	
4198892	4044177	Has method	20110731	20991231	
4075273	4239280	Has part of	20110731	20991231	
198991	4035784	Has finding site	20110731	20991231	
4287796	4244890	Has indir proc site	20110731	20991231	
4215242	4094031	Has interprets	20110731	20991231	
4261329	4209441	Has dir morph	20110731	20991231	
4014924	4349530	Has finding site	20110731	20991231	
4269139	4104340	Has finding site	20110731	20991231	
4075718	4176624	Has part of	20110731	20991231	
4171123	4079973	Is a	20110731	20991231	
4048705	4049651	Is a	20110731	20991231	
40485513	4028363	Is a	20110731	20991231	
4263333	441594	Is a	20110731	20991231	
4271272	4209081	Is a	20110731	20991231	
4209110	4030485	Is a	20110731	20991231	
40493520	4328080	Is a	20110731	20991231	
4283943	4179304	Is a	20110731	20991231	
4117742	4043346	Is a	20110731	20991231	
4153483	4038670	Is a	20110731	20991231	
439699	316866	Finding asso with	20110731	20991231	
4115797	4294899	Has interpretation	20110731	20991231	
4123197	4168004	Has asso morph	20110731	20991231	
4337511	4324260	Is a	20110731	20991231	
4238388	4095606	Is a	20110731	20991231	
4326730	4016013	Is a	20110731	20991231	
4011644	4279212	Is a	20110731	20991231	
4242722	4079622	Has dir proc site	20110731	20991231	
4165348	4106470	Has method	20110731	20991231	
4266521	40484098	Has pathology	20110731	20991231	
4104902	4115428	Is a	20110731	20991231	
4289522	4282379	Has asso morph	20110731	20991231	
438153	4179706	Has finding site	20110731	20991231	
4184591	4022048	Is a	20110731	20991231	
381008	4042550	Is a	20110731	20991231	
4137390	4138741	Is a	20110731	20991231	
435843	4133350	Is a	20110731	20991231	
4247759	4299164	Has active ing	20110731	20991231	
4327581	4104025	Is a	20110731	20991231	
